movieId,title,genres,keywords
tt4948452,The Student and Mister Henri,"Drama, Comedy","parent child relationship, based on play or musical, old man, death, father daughter conflict, father son conflict, failed exam"
tt1016301,Fermat's Room,"Mystery, Thriller","mathematics, genius, room, murder, hospital, death game"
tt0106664,The Dark Half,"Mystery, Horror","new york city, sheriff, based on novel or book, brain tumor, blackmail, razor, pseudonym, alter ego, murder, maine, author, sparrow, family, super power, graveyard, high toned"
tt0273517,Darkness,Horror,"spain, loss of loved one, psychopath, child murder, solar eclipse, haunted house, family, ritual sacrifice, dead children, mass child killing, blood sacrifice, ghost child, sacred architecture, child sacrifice"
tt0064541,Kes,Drama,"small town, great britain, northern england, sibling relationship, based on novel or book, single parent, england, falcon, dysfunctional family, coming of age, yorkshire, sibling rivalry, working class, single mother, teenage boy, mining town, childhood, united kingdom, neglected child, kitchen sink realism, newspaper boy, bleak, brother brother relationship, bird, kestrel, falconry"
tt16360006,Bubble,"Animation, Adventure, Science Fiction","adolescence, disaster, battle, gravity, anime, watch on youtalkies"
tt4131800,My Little Pony: The Movie,"Family, Animation, Adventure, Fantasy","friendship, pony, based on toy, journey, based on tv series"
tt0067959,Walkabout,"Adventure, Drama","australia, suicide, sibling relationship, based on novel or book, hunter, picnic, wilderness, camel, tribe, coming of age, flashback, survival, teenage girl, death, outback, geologist, rite of passage, australian aboriginal"
tt2452150,Respect,"Drama, Music, History","pop singer, biography, african american"
tt0337909,Calendar Girls,"Drama, Comedy","northern england, england, mannequin, based on true story, leukemia, calendar, yorkshire"
tt0077663,Heaven Can Wait,"Fantasy, Comedy, Romance","infidelity, sports, afterlife, american football, based on play or musical, remake, los angeles, california, quarterback, super bowl, environmental activist"
tt6293516,Bingo: The King of the Mornings,"Comedy, Drama","clown, fame, 1980s"
tt0099160,Blue Steel,Thriller,"new york city, strong woman, obsession, wall street, stalker, deception, domestic abuse, female protagonist, policewoman, rookie cop, psychotic, disbelief, woman director, commodities trader"
tt0884726,Legends of Oz: Dorothy's Return,"Animation, Family, Fantasy",musical
tt0067411,McCabe & Mrs. Miller,"Western, Drama","based on novel or book, brothel, snow, gambler, mining town, washington state, brothel madam, opium den, 1900s"
tt0266452,Death to Smoochy,"Comedy, Crime, Drama, Thriller","corruption, dark comedy, success, irish mob, murder, duringcreditsstinger, children's entertainer, comedy thriller"
tt1020885,Lesbian Vampire Killers,"Horror, Comedy","sacrifice, vampire, dark comedy"
tt7374926,Proxima,Drama,"space mission, astronaut, single mother, mother daughter relationship"
tt1422020,Dog Pound,Drama,juvenile prison
tt2495118,Ip Man: The Final Fight,"Action, Drama",biography
tt0105327,School Ties,Drama,"scholarship, sports, massachusetts, coming of age, judaism, anti-semitism, preparatory school, 1950s"
tt1663207,Life of Crime,"Comedy, Crime","kidnapping, detroit, michigan"
tt0033729,How Green Was My Valley,Drama,"wales, based on novel or book, family relationships, rural area, black and white, gossip, mining town, coal mining, coal mine, corporal punishment, coal miner"
tt0048473,Pather Panchali,Drama,"robbery, misery, difficult childhood, move, monsoon, teacher, priest, remembered death, writer, railroad, unemployment, calm, candid, admiring, adoring, cheerful"
tt6062774,Monos,"Drama, Adventure","hostage, mountain, child soldier, guerilla, latin america"
tt0049513,Moby Dick,"Adventure, Drama","captain, stroke of fate, based on novel or book, whale, obsession, boat, shipwreck, walrus, revenge, whaling ship, 19th century"
tt6169694,I Think We're Alone Now,"Science Fiction, Drama, Mystery","small town, lake, library, fishing, young woman, dog, recluse, opposites, living alone, woman director, catastrophe, solitude, order, librarian, books, post-apocalyptic, secret, interloper, unknown cause, apocalyptic event"
tt2962876,The Road Within,"Comedy, Drama","parent child relationship, road trip, tourette syndrome, woman director, cremation"
tt3754940,Truman,"Drama, Comedy","madrid, spain, amsterdam, netherlands, male friendship, terminal illness, childhood friends, dog man friendship"
tt4430212,Drishyam,"Crime, Drama, Thriller, Mystery","police, blackmail, hidden camera, remake, murder, family, phone, based on movie, false evidence"
tt0110647,The NeverEnding Story III,"Fantasy, Family","flying, magic, sequel, dragon, based on children's book, fantasy world"
tt0484740,Love in the Time of Cholera,"Drama, Romance","dying and death, ship, marriage proposal, new love, based on novel or book, marriage, letter, love letter, cholera, teacher, principal, doctor, extramarital affair, emotions"
tt12573454,Sharper,"Thriller, Crime, Drama","new york city, billionaire"
tt16375288,South Park: Post COVID: The Return of COVID,"Animation, Comedy, TV Movie","time travel, pandemic, covid-19"
tt0298228,Whale Rider,"Drama, Family","diving, becoming an adult, grandparent grandchild relationship, tradition, loss of loved one, ocean, whale, empowerment, new zealand, maori tradition, chief, modern society, canoe, patriarch, stick fighting, patriarchy, magic realism, woman director, swimming underwater, war dance, traditional dance"
tt0037913,Mildred Pierce,"Crime, Drama","daughter, infidelity, husband wife relationship, restaurant, snob, business woman, promise, spoiled child, film noir, murder, black and white, beach house, frame up, ex-husband ex-wife relationship, told in flashback, nightclub singer, mother daughter estrangement, business partner, ungrateful child, mother daughter relationship"
tt4061010,Blackway,"Thriller, Mystery","stalker, revenge, murder, logging"
tt1067765,Adult World,Comedy,"sex shop, poetry, young adult, college graduate, hero worship, college debt"
tt0772193,Primeval,"Adventure, Horror, Action",crocodile
tt0366777,Millions,"Comedy, Crime, Drama, Family","robbery, beheading, miracle, hallucination, stolen money, materialism, liverpool, england, drug use, marijuana, apparition, animated scene, catholic, mormon, saints, christmas, mother son relationship, brother brother relationship"
tt0054033,The Little Shop of Horrors,"Horror, Comedy, Fantasy","flower shop, aggression, dark comedy, bloodthirstiness, carnivorous plant, killer plant, dismemberment, eaten alive, man eating plant"
tt0077269,The Boys from Brazil,"Drama, Mystery, Science Fiction","based on novel or book, nazi, paraguay, mengele, doberman, nazi hunter, third reich (iii reich 1933-45), human cloning, josef mengele"
tt3655414,To Steal from a Thief,"Crime, Thriller","government, gang of thieves, bank robbery, hostage situation, safecracker, hostage negotiator, crooked politician, political corruption, safe deposit box, valencia, spain"
tt0024660,Three Little Pigs,"Music, Animation, Comedy, Family","pig, cartoon, short film"
tt5533228,Tangled: Before Ever After,"Adventure, Animation, Comedy, Family, Fantasy, TV Movie","princess, marriage proposal, fairy tale, coronation, hair"
tt0063032,The Great Silence,"Western, Action","dying and death, capitalist, gunslinger, sheriff, bounty hunter, saloon, desolateness, winter, repayment, sadistic, robber, sadness, anti hero, hunger, greed, self-defense, mountain village, rocky mountains, provocation, childhood trauma, coldness, spaghetti western"
tt0119718,Mr. Magoo,"Comedy, Family","lie, bluff, based on cartoon, millionaire, luck, short sighted"
tt3923662,The Rezort,Horror,"resort, zombie, zombie apocalypse"
tt3125324,Beyond the Lights,"Romance, Drama","musician, pop star, talent, success, domineering mother, woman director, mother daughter relationship"
tt5689068,Killing Gunther,"Action, Comedy","chicago, illinois, assassin, lake michigan, serious, shooting, hilarious, snakebite, ridiculous"
tt11242218,Books of Blood,"Horror, Science Fiction",horror anthology
tt1166100,Ghajini,"Action, Romance, Thriller","tattoo, businessman, love at first sight, gangster, diary, villain, revenge, brutality, police officer, polaroid, short-term memory, medical student"
tt3859310,How to Talk to Girls at Parties,"Comedy, Music, Romance, Science Fiction","galaxy, london, england, 1970s, punk rock, alien, based on short story, croydon"
tt0841044,2 Days in Paris,"Comedy, Romance","taxi, paris, france, venice, italy, italian american, photographer, culture clash, photography, taxi driver, restaurant owner, romantic comedy, relationship problems, woman director"
tt0390221,Maria Full of Grace,"Drama, Thriller, Crime","new york city, individual, adolescence, airplane, drug crime, drug trafficking, pregnancy, bravery, cocaine, drug mule, illegal immigration, maquiladora, teacher, self esteem, teenage protagonist"
tt0460745,Chaos Theory,"Comedy, Drama, Romance","fight, underwear, medical test, groom, list, told in flashback, hole in boat, lab results, running away, sinking boat, new year's resolution, gun store, marital separation, ice rink, betrayal by friend"
tt4085944,Lolo,Comedy,"paris, france, subway, kiss, laptop, woman director, breastfeeding, computer worm"
tt0086079,Gramps Is in the Resistance,"Comedy, War","france, musician, widow, 1970s, world war ii, diva, hand grenade, satire, parody, german officer, based on play or musical, romance, reunion, singer, revenge, french resistance, debate, nazi collaborationism, rude frenchman, 1940s, double identity, french gestapo"
tt1431181,Another Year,"Drama, Comedy","jealousy, funeral, season, cooking, garden, winegrowing, loneliness, unrequited love"
tt2650978,The Dark Valley,"Drama, Thriller","family secrets, family clan, family feud, alps mountains, mysterious stranger, 19th century, lumber camp, wildlife photographer, isolated community, alpine village"
tt0113228,Grumpier Old Men,"Romance, Comedy","fishing, sequel, old man, best friend, wedding, italian restaurant, old friends, duringcreditsstinger, pranks"
tt0803061,Red Dog,"Drama, Comedy, Family","australia, 1970s, human animal relationship, search, based on true story, grief, dog, death, mourning, australian outback, pets"
tt11388278,A Week Away,"Drama, Music, Romance, Comedy",musical
tt0070016,Charlotte's Web,"Family, Music, Animation, Drama, Comedy","friendship, musical, anthropomorphism, spider web, talking pig, cartoon spider"
tt0073440,Nashville,"Drama, Music, Comedy","country music, satire, music festival, candidate, nashville tennessee, multiple storylines, presidential campaign, celebrity worship, rally, nashville, both kinds of music"
tt4382872,Extraction,"Action, Thriller","kidnapping, terrorism, ex-cia agent, rescue operation"
tt7136896,The Brand New Adventures of Aladin,Comedy,"sequel, baghdad, based on fairy tale, evil dictator"
tt9082020,Cold Blood,"Thriller, Action","hitman, mysterious woman, washington state, contract killer, hunting lodge"
tt0116421,The Glimmer Man,"Action, Crime","martial arts, showdown, fight, investigation, secret agent, past, cop, murder, serial killer, series of murders, buddy cop, homicide detective, action hero"
tt0208502,Angel's Egg,"Animation, Fantasy, Mystery","gothic, adult animation, fossil, anime"
tt2293138,Vive la France,Comedy,"terrorism, eiffel tower, paris, naturism"
tt0434139,The Last Kiss,"Comedy, Drama, Romance","pregnancy, striptease, architect, deceived wife, stripper, wedding, celebration"
tt10937670,Kidz,Comedy,parenthood
tt1356864,I'm Still Here,"Music, Comedy, Drama","hip-hop, mockumentary, movie star, duringcreditsstinger, marihuana, actor playing themself"
tt8652818,Violet Evergarden: The Movie,"Animation, Fantasy, Romance, Drama","slice of life, steampunk, doll, military, anime, letters, based on light novel"
tt0099703,The Grifters,"Crime, Drama","based on novel or book, con man, con artist, los angeles, california, horse track, grifter, estafa, neo-noir"
tt11140488,The Wolf of Snow Hollow,"Horror, Thriller","small town, utah, investigation, dark comedy, full moon, murder, serial killer, crime scene"
tt14509110,No One Will Save You,"Horror, Science Fiction, Thriller","isolation, trauma, grief, female protagonist, home invasion, guilt, death of mother, alien attack, reclusive, aliens"
tt0308055,Bobby,Drama,"hotel, politics, marriage crisis, senator, los angeles, california, xenophobia, 1960s"
tt0264508,Dagon,"Fantasy, Horror, Thriller","suicide, dream, spain, sibling relationship, nightmare, sacrifice, octopus, mutant, god, cthulhu, giant octopus, lovecraftian"
tt1606384,My Way,"Drama, Action, History, War","world war ii, japanese occupation of korea"
tt0346578,Batman: Mystery of the Batwoman,"Adventure, Fantasy, Animation, Action, Science Fiction","superhero, cartoon, based on comic, revenge, robin, super power, heroine, vigilante justice, good versus evil, based on tv series, dc animated universe (dcau)"
tt1172571,The Children,"Horror, Mystery, Thriller",supernatural
tt0085240,Bianca,"Drama, Comedy","investigation, psychoanalysis, school teacher, death of neighbor, 1980s"
tt10793644,The Vigil,"Horror, Thriller, Mystery",new york city
tt0775529,The Savages,Drama,"daughter, depression, sibling relationship, parent child relationship, literature professor, brother, professor, son, alzheimer's disease, pflegen, alienation, sister, domestic violence, writer, relationship, family, nursing home, family feud, father figure, woman director, buffalo, new york"
tt9625664,Trauma Center,"Action, Thriller","waitress, detective, puerto rico, stress, partner, murder, gunshot wound, hospital, set up, dead parents, asthmatic, police lieutenant, witness to a crime, murdered cop, guardianship, sister sister relationship, police informant, teenage sister"
tt0058567,Blood and Black Lace,"Horror, Mystery, Thriller","blackmail, murder, whodunit, model, killer, giallo"
tt0074695,Cross of Iron,"Drama, Action, History, War","hostility, world war ii, battle for power, troops, commander, lieutenant, sergeant, gay"
tt0092603,Babette's Feast,Drama,"charity, community service, feast, reconciliation, sect, frenchwoman, coastal village, gourmet, french cuisine, fine dining, generosity, gourmet cook, sister sister relationship, selflessness, lottery winner, gastronomia, piety, jutland"
tt15655276,Yara,Drama,"based on true story, murder, true crime, prosecutor, murder investigation, procedural, bergamo"
tt0049408,The King and I,"Drama, Romance, Adventure, Music","temple, widow, prime minister, letter, bangkok, thailand, palace, musical, polygamy, buddha, based on play or musical, misunderstanding, single mother, twins, tutor, chopsticks, chakri dynasty, school teacher, barge, sailing ship, pagoda, consort, dowry, malaria, siam"
tt0038733,A Matter of Life and Death,"Comedy, Fantasy, Romance, Drama","court case, england, angel, world war ii, heaven, bicycle"
tt0071141,Ali: Fear Eats the Soul,"Romance, Drama","husband wife relationship, unsociability, parent child relationship, germany, cleaning lady, foreigner, german-turkish living together, munich, germany, older woman younger man relationship, new german cinema, age-gap relationship"
tt1773753,Mara,"Crime, Horror, Thriller","bedroom, fear, sleep paralysis, demonic spirit, suffocating"
tt0120716,Jakob the Liar,"Comedy, Drama, History","jewish ghetto, jewry, ss (nazi schutzstaffel), jewish life"
tt9173264,Sibyl,"Drama, Comedy","adultery, island, paris, france, obsession, writing, psychoanalysis, alcoholism, romance, psychiatrist, therapy, movie set, abortion, symbiotic, film director, fantasy, writing a book"
tt2175842,"Maggie Simpson in ""The Longest Daycare""","Animation, Drama, Family","blue, daycare, toddler, butterfly, cocoon, short film"
tt0069095,All the Way Boys,"Adventure, Action, Comedy","airplane, diamond, fistfight, thin, opal"
tt0101516,Bugsy,"Crime, Drama, Mystery","hotel, casino, hitman, psychopath, biography, romance, money, mafia, hollywood, las vegas, hoodlum, 1940s"
tt0048980,The Red Balloon,"Comedy, Drama, Family, Fantasy","friendship, paris, france, chase, little boy, balloon, foot chase, pursuit, childhood, unlikely friendship, fleeing, kid gang"
tt2486678,5 to 7,"Comedy, Romance","diplomat, extramarital affair, novelist"
tt3471098,Maggie's Plan,"Romance, Comedy, Drama","new york city, professor, chinatown, intellectual, marriage, anthropology, best friend, university, love affair, brooklyn, new york city, ex-husband ex-wife relationship, older man younger man relationship, wanting a baby, woman director, married life, blended family, adulterous affair, academic, married with children, québécois, writing a book, québec, canada"
tt0172684,Kuch Kuch Hota Hai,"Romance, Drama","soulmates, friendship bracelet, love, falling in love, unhappiness, childhood friends"
tt1391034,And Soon the Darkness,"Horror, Thriller, Crime, Mystery","kidnapping, remake, murder, argentina, torture"
tt1016075,Fame,"Music, Comedy, Drama, Romance","new york city, musical, teacher, duringcreditsstinger"
tt4711924,Monolith,"Drama, Thriller","mother, son, family relationships, relationship, parent, trapped, suv, suffering parent, stuck"
tt0038669,The Killers,"Crime, Mystery, Thriller","small town, new jersey, gas station, boxer, heist, femme fatale, film noir, murder, black and white, attempted robbery, insurance investigator, hemingway"
tt0196267,Cruel Intentions 2,Drama,"manipulation, private school, prequel, stepsister"
tt0098622,Warlock,"Horror, Fantasy, Action","witch, magic, cemetery, time travel, aging, curse, warlock, witch hunt"
tt0819714,The Edge of Love,"Drama, History, Romance","poet, biography"
tt3859304,The Bronze,"Drama, Comedy","small town, gymnastics, ohio, gymnast, olympic athlete, local celebrity"
tt0866437,The Jane Austen Book Club,"Comedy, Romance","infidelity, hippie, parent child relationship, literature, older woman seduces younger guy, book club, single, teacher, author, break-up, reading, woman director"
tt0266425,Conspiracy,"History, Drama, War, TV Movie","berlin, germany, nazi, war crimes, holocaust (shoah), jew persecution, europe, 1940s"
tt3895884,7 Days in Hell,"TV Movie, Comedy","sports, tennis, tennis player, mockumentary"
tt0099850,Internal Affairs,"Crime, Drama","undercover agent, shop, illegality, internal affairs, police corruption, los angeles, california, lapd"
tt0060550,"It's the Great Pumpkin, Charlie Brown","Family, Animation, TV Movie","holiday, halloween, pumpkin, halloween party, trick or treating"
tt9000184,Goodnight Mommy,"Horror, Drama, Thriller","remake, twins"
tt3420060,Indovina chi viene a Natale?,Comedy,cinepanettone
tt5192124,Bo Burnham: Make Happy,"Comedy, Music","stand-up comedy, musical comedy"
tt0060675,Masculin Féminin,"Drama, Romance","students' movement, bisexuality, menage a trois"
tt0025452,The Man Who Knew Too Much,"Thriller, Mystery","concert, kidnapping, murder, shootout, criminal, clue, dentist, hypnotism, ski resort, brawl, assassination plan, corrupt church, cymbals, sharpshooting, worship service, saint moritz, switzerland"
tt4267026,Hell House LLC,"Horror, Mystery, Thriller","mannequin, darkness, chaos, photography, investigation, cellar, telephone, halloween, haunted house, bible, clown, house, abandoned house, flashback, basement, handheld camera, brutality, cell phone, hanging, hooded figure, found footage, dark secret"
tt10303430,Sightless,"Thriller, Horror","violinist, blind woman"
tt2099556,Antiviral,"Science Fiction, Horror","future, satire, celebrity, injection, metamorphosis, tech noir, virus"
tt2085930,Starship Troopers: Invasion,"Animation, Action, Science Fiction","space marine, starship, creature, marauder, adult animation"
tt0041154,Late Spring,Drama,post world war ii
tt0361411,Bride & Prejudice,"Drama, Comedy, Romance","musical, modern day adaptation, pride & prejudice, woman director, british asian"
tt0283139,White Oleander,Drama,"prison, loss of loved one, poison, foster parents, women's prison, family relationships, mother daughter estrangement, foster care, bad mother, adopted daughter, children's services, mother daughter relationship"
tt0086874,L'allenatore nel pallone,Comedy,"sports, football (soccer), football (soccer) player"
tt7428594,Blade Runner: Black Out 2022,"Action, Animation, Science Fiction","android, dystopia, blackout, slavery, prologue, cyberpunk, anime, emp, blade runner, short film"
tt0960790,Rabbit Without Ears,"Drama, Comedy, Romance","love of one's life, ladykiller, kindergarten, one-night stand"
tt0418647,Dreamer: Inspired By a True Story,"Drama, Family","sports, parent child relationship, horse race, horse, kentucky, based on true story, family relationships"
tt2205401,Addicted,"Drama, Thriller","infidelity, obsession, lie, sin, interracial relationship, lust, attraction, deceit, temptation, faithful husband"
tt5805752,Brigsby Bear,"Comedy, Drama","bunker, friends, bear, abduction"
tt0030993,You Can't Take It with You,"Comedy, Romance","harmonica, monopoly, house, tycoon, based on play or musical, love, friends, eccentric, secretary, free spirit, black and white, rich snob, stenographer, eccentric family, whimsical"
tt0301454,Inspector Gadget 2,"Action, Adventure, Comedy, Family","cyborg, superhero, gadget, nerd, villain, sequel, slapstick comedy, based on cartoon, scientist, super villain"
tt0082966,The House by the Cemetery,Horror,"haunted house, gore, mad scientist, zombie, video nasty"
tt0105399,Twin Dragons,"Comedy, Action","mistaken identity, martial arts master, pianist, twins, concert pianist"
tt0473188,The Death and Life of Bobby Z,"Drama, Action, Thriller, Crime","vineyard, rifle, drug trade, drug lord, double cross, estate, baja california, san remo, landfill, gallop, rolling eyes, booby trap, shot, golden gun"
tt5990474,Columbus,Drama,"small town, indiana, usa, coma, library, heart attack, hospital, architecture, east asian lead, intercultural relationship, american midwest, korean american, addiction recovery, father son relationship, mother daughter relationship, korean, asian american"
tt2718440,Moonwalkers,Comedy,"moon landing, action comedy"
tt1701990,Detention,"Horror, Comedy, Science Fiction","high school, murder, slasher, horror spoof, detention"
tt0489018,Day of the Dead,"Horror, Thriller, Action","quarantine, secret lab, infection, zombie, struggle for survival, army national guard, virus"
tt27116016,Die Hart,"Action, Comedy, Thriller","martial arts, parody, explosion, film within a film"
tt2109087,Anche se è amore non si vede,Comedy,"picone, ficarra, ficarra e picone"
tt6211976,A Vigilante,"Thriller, Drama","domestic abuse, domestic violence, woman director, survivalism, traumatized woman, abuse counselling"
tt14301252,Z-O-M-B-I-E-S 3,"Music, Fantasy, Comedy, Science Fiction, Family, TV Movie","high school, musical, alien, high school graduation, zombie, alien contact"
tt0897361,I Know Who Killed Me,"Thriller, Horror, Mystery","daughter, sadism, kidnapping, sadistic, striptease, seduction, college, piano lessons, buried alive, stripper, strip club, serial killer, writer, twins, sadistic torture, college student"
tt0120824,The Shipping News,"Drama, Romance","adultery, based on novel or book, isolation, kidnapping, fishing, newfoundland and labrador, survival, reporter, drunk"
tt0087910,The Philadelphia Experiment,"Science Fiction, Adventure, Thriller","experiment, based on novel or book, aftermath, intelligence, time travel, biography, based on true story, urban legend, falling in love, uss eldridge"
tt0087578,Wheels on Meals,"Romance, Action, Comedy, Crime","van, martial arts, kung fu, spain, sibling relationship, love triangle, pickpocket, chase, detective, fish out of water, chinese, food truck"
tt0081375,Private Benjamin,Comedy,"army, strong woman, paris, france, change, empowerment, transformation, training camp, training, female soldier, female protagonist, private, female empowerment, military training, determination, army cadet, army training, war games"
tt5176252,Holy Camp!,"Comedy, Romance","summer camp, nun, based on play or musical, god, religion, latin music"
tt0164114,Drive Me Crazy,"Romance, Comedy, Drama","high school, prom, next door neighbor"
tt1436568,Assassination Games,Action,"fight, anti hero, karate, drug cartel, sharpshooter, knife throwing, silencer, knife fight, gist fight, kickboxing"
tt0079820,The King and the Mockingbird,"Animation, Family, Fantasy","magic, fairy tale, royalty, impossible love, visual poetry"
tt10192406,Causeway,Drama,"post-traumatic stress disorder (ptsd), new orleans, louisiana, swimming pool, car accident, veteran, woman director, brain injury, mother daughter relationship"
tt0065377,Airport,"Action, Drama, Thriller","airplane, airport, based on novel or book, panic, bomb, stowaway, snowstorm, landing, deception, blizzard, disaster movie, suicide bomber, snowplow"
tt2049543,Synchronicity,"Thriller, Mystery, Science Fiction","time travel, wormhole, time machine, confusion, beautiful woman, physicist, time loop, universe, intelligent, changing the past or future, future noir, parallel universe, experimental, change the past, financial investor, radioactive object or substance, venture capitalist, future world, infinite possibilities, dahlia"
tt0338135,The Barbarian Invasions,"Comedy, Drama","dying and death, parent child relationship, yuppie, professor, socialism, friends, money, cancer, university, illness, dying, family conflict"
tt0065112,Topaz,"Drama, Thriller","new york city, husband wife relationship, paris, france, based on novel or book, copenhagen, denmark, cold war, cuban revolution, cuban missile crisis, spy ring, 1960s, soviet defector, french spy"
tt10645682,The Jack in the Box,Horror,"killer doll, widower, evil clown, british cinema, evil toys, evil entity, horror, killer toy"
tt0083798,Dead Men Don't Wear Plaid,"Comedy, Mystery","nostalgia, parody, black and white, private detective, neo-noir, 1940s"
tt2376218,The Forger,"Thriller, Crime, Drama",theft
tt0031725,Ninotchka,"Comedy, Romance","capitalist, paris, france, capitalism, white russian, communist, jewelry, satire, fur"
tt6760876,Wasp Network,"Drama, History, Thriller","miami, florida, cuba, espionage, based on true story, terrorism, havana, cuba, spy ring, 1990s, castro regime, anti-castro organization, cuban history"
tt0410097,Hustle & Flow,"Crime, Drama, Music","drug dealer, career, baby, rap music, hip-hop, midlife crisis, rapper"
tt1817232,Phineas and Ferb: The Movie: Candace Against the Universe,"Family, Animation, Science Fiction, Comedy, TV Movie",cartoon
tt1403130,Bodyguards and Assassins,"Drama, Action, History","martial arts, assassination, sword, blood splatter, beaten to death, impalement, hong kong, head bashed in, violent death, hook, bloody fight"
tt0072926,The Eiger Sanction,"Action, Adventure, Drama","art collector, assassin, based on novel or book, hitman, espionage, secret intelligence service, switzerland, mountain climbing, alps mountains, swiss alps, spy ring, rock climbing, college professor, spy thriller, american southwest, art collection, art historian, retired assassin, monument valley, zion national park"
tt0067277,Johnny Got His Gun,"War, Drama","blindness and impaired vision, experiment, amputation, world war i, deaf-mute, deaf, infantry, us army, mute, wounded, existence, anti war"
tt1441951,Quartet,"Drama, Comedy, Romance","concert, musician, retired"
tt0114660,Things to Do in Denver When You're Dead,"Drama, Crime","friendship, bounty hunter, hitman, parent child relationship, gangster, psychopath, boat, way of life, paranoia, coffin, denver, colorado, godmother, diner, revenge, murder, mafia, illegal prostitution, extramarital affair"
tt0120620,Brokedown Palace,Drama,"prison, thailand, vacation, drugs, injustice, trip"
tt0058430,Onibaba,"Horror, Drama","samurai, jealousy, desertion, hold-up robbery, bamboo hut, survival, murder, demon, sengoku period, 14th century"
tt0831884,Reservation Road,"Drama, Crime, Thriller","dying and death, police, sense of guilt, funeral, loss of loved one, baseball, sadness, obsequies, revenge, lawyer, family"
tt0110006,Heavyweights,"Family, Comedy, Drama","summer camp, psychopath, overweight, obesity, instructor, weight loss, fitness center, camp classic"
tt0094901,Compagni di scuola,Comedy,"dark comedy, high school reunion, bullying in the workplace, ensemble cast"
tt0444182,Days of Glory,"Drama, History, War","army, world war ii, algerian, infantry, northern africa, institutional discrimination, heroic bloodshed, appreciative"
tt0469111,I'll Always Know What You Did Last Summer,Horror,"loss of loved one, fireworks, colorado, baseball bat, sequel, chainsaw, cell phone, fourth of july, suicide note, blow torch, rock concert, garbage dumpster"
tt14465894,Restless,"Action, Thriller, Crime",remake
tt5914996,"No Game, No Life: Zero","Animation, Action, Drama, Romance, Fantasy, Adventure","based on novel or book, magic, anti hero, supernatural, post-apocalyptic future, end of the world, tragedy, disaster, game, anime, high fantasy, battle of wits"
tt0098309,She-Devil,Comedy,"career woman, deceived wife, revenge, author, writer, divorce, novelist, family conflict, woman director, lgbt interest"
tt0082427,The Funhouse,Horror,"mask, carnival, slasher, funhouse, video nasty, deformed face"
tt8980602,The Kid Detective,"Comedy, Drama, Mystery","small town, canada, kidnapping, detective, child murder, investigation, private investigator, neo-noir, child detective"
tt0347304,Kal Ho Naa Ho,"Comedy, Drama, Romance","new york city, musical"
tt2309224,Big Bad Wolves,"Comedy, Crime, Thriller, Horror","husband wife relationship, tel aviv, israel, series of murders, father son relationship, mother son relationship, avenging father"
tt0096257,The Thin Blue Line,"Crime, Documentary","death penalty, texas, investigation, dallas texas, trial, murder, police officer, miscarriage of justice"
tt6474040,Stockholm,"Crime, Comedy","stockholm syndrome, hostage, 1970s, based on true story, based on magazine, newspaper or article"
tt4331970,Being 17,Drama,"homophobia, bullying, male homosexuality, in the closet, pyrenees mountain ridge, first love, lgbt teen, gay theme"
tt0098577,Vampire's Kiss,"Comedy, Horror","therapist, vampire, insanity, bite, delusion, nightclub, dark comedy, hallucination, murder, secretary, psychosis, drinking blood"
tt4920274,Regular Show: The Movie,"Animation, Comedy, Science Fiction, TV Movie, Adventure, Action","friendship, time travel"
tt0098360,Violent Cop,"Crime, Thriller, Action","drug dealer, police brutality, police, drug trafficking, male friendship, torturing police, policeman"
tt4666726,Christine,Drama,"depression, florida, suicide, 1970s, biography, news broadcaster"
tt0119695,Money Talks,"Comedy, Action","prison, diamond, liberation of prisoners, transport of prisoners, interview, arrest"
tt7534150,Our Happy Holiday,Comedy,"vacation, travel"
tt0403217,Last Days,Drama,"rock 'n' roll, musician, seattle, washington, woods, singer, mansion, death, recording"
tt5536610,Private Life,"Drama, Comedy","marriage, in vitro fertilisation, infertility, fertility test, trying to get pregnant, woman director, fertility"
tt0112857,Devil in a Blue Dress,"Thriller, Crime, Drama, Mystery","based on novel or book, war veteran, jazz club, murder, los angeles, california, private detective, missing person, neo-noir, 1940s"
tt0081318,City of the Living Dead,Horror,"suicide, cemetery, supernatural, surrealism, psychic power, priest, zombie, demon, living dead"
tt5254868,The Thinning,"Thriller, Drama, Horror","high school, dystopia, conspiracy, eugenics, aptitude test, meritocracy"
tt2510434,Alien Abduction,"Horror, Science Fiction, Thriller","vacation, north carolina, trap, alien, found footage, gun enthusiast, electronics failure, brown mountain"
tt0108185,Sommersby,"Drama, Thriller, Mystery, Romance","husband wife relationship, court case, war veteran, ku klux klan, southern usa, village life, return, peasant, suspicion of murder, gallows, violent husband, death sentence, agriculture, racial segregation, based on true story, look-alike, hanging, post civil war, soldier's wife, reconstruction era, imposter"
tt0404254,My Sassy Girl,"Comedy, Romance","new york city, romantic comedy, remake"
tt0117826,Bordello of Blood,"Horror, Comedy","vampire, brothel, based on comic, private investigator, born again christian, televangelist"
tt0960890,Zombie Strippers!,"Comedy, Horror","striptease, strip club, zombie, lap dance, strip tease, head crushing, small town girl"
tt2900624,All Hallows' Eve,Horror,"halloween, gore, babysitter, slasher, torture, killer clown, videotape, evil alien, horror anthology, short film"
tt0279493,Undercover Brother,"Action, Comedy","double life, usa president, undercover, intelligence, satire, parody, partner, interracial relationship, spoof, blaxploitation cinema, racism, world domination, duringcreditsstinger"
